product_id,product_handle,product_title,product_status,product_vendor,product_type,variant_id,variant_title,sku,barcode,price,compare_at_price,cost_amount,cost_currency,inv_total_all_locations,inv_at_target_location,inv_detail_json
gid://shopify/Product/8043093950538,4-76-gallon-bucket-no-handle,4.76 Gallon Bucket - No Handle,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665821634634,Default Title,hmh00833,0084305355577,11.99,,4.95,USD,81,81,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":81}]"
gid://shopify/Product/8043093983306,38-special-50-15-od-26-high-6-flange-size-420-cfm,"38 Special 50, 15"" OD, 26"" High, 6"" flange size, 420 CFM",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665821700170,Default Title,hmh00690,0840470000700,112.95,294.00,69.32,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043094016074,38-special-100-15-od-39-4-high-8-flange-size-840-cfm,"38 Special 100, 15"" OD, 39.4"" High, 8"" flange size, 840 CFM",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665821667402,Default Title,hmh00692,0840470000700,112.95,486.00,69.32,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043094048842,4-light-timer-240-v,4 Light timer (240 V.),DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665822027850,Default Title,hmh00935,0074155902031,253.58,,240.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043094081610,38-special-75-15-od-29-5-high-8-flange-size-600-cfm,"38 Special 75, 15"" OD, 29.5"" High, 8"" flange size, 600 CFM",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665822060618,Default Title,hmh00691,0840470000700,112.95,,69.32,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043094933578,5-gallon-3-bag-kit,5 gallon /3 Bag Kit,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827369034,Default Title,hmh01531,,87.00,,,,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043094966346,5-gal-4-bag-kit-w-12-x-10-pressing-screen,"5 Gal, 4 bag Kit w/12"" x 10"" pressing screen",ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827500106,Default Title,hmh00820,,87.00,,,,1,1,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":1}]"
gid://shopify/Product/8043094999114,4-nanotech-reflector-for-sunblaster-t5,4' Nanotech Reflector for Sunblaster T5,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827467338,Default Title,hmh01480,0692236090834,14.99,,12.25,USD,24,24,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":24}]"
gid://shopify/Product/8043095031882,4-t5-fixture-54w-5022-lumens,4' T5 Fixture 54W (5022 Lumens),ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827401802,Default Title,hmh00529,0718122806508,46.95,,18.8,USD,8,8,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":8}]"
gid://shopify/Product/8043095064650,430-sodium-son-agro-54000-lumens,430 Sodium Son-Agro 54000 lumens,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827434570,Default Title,hmh00854,,89.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043095097418,4-laser-sprayline,4' Laser Sprayline,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827532874,Default Title,hmh00825,0793094980043,9.50,,5.83,USD,7,7,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":7}]"
gid://shopify/Product/8043095130186,5-gallon-electric-washing-machine-w-220-micro-bag,5 Gallon Electric Washing Machine w/220 micro bag,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827565642,Default Title,hmh01528,0626853107170,199.00,230.00,141.0,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043095162954,5-mesh-basket,"5"" Mesh Basket",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827631178,Default Title,hmh00835,0870883008284,1.01,,0.5,USD,16,16,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":16}]"
gid://shopify/Product/8043095195722,40-micron-filter-for-tnc-pump,40 micron filter for TNC pump,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827598410,Default Title,hmh00914,0691110848755,13.19,,6.9,USD,5,5,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":5}]"
gid://shopify/Product/8043095228490,5-gal-9-bag-kit-w-12-x-10-pressing-screen,"5 Gal, 9 bag Kit w/12"" x 10"" pressing screen",ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827663946,Default Title,hmh00821,0626853108566,150.00,,85.0,USD,12,12,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":12}]"
gid://shopify/Product/8043095261258,50-ft-black-white-panda-film-poly,50 ft. Black & White Panda Film (poly),DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827696714,Default Title,hmh01543,0012111011622,11.95,,,,5,5,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":5}]"
gid://shopify/Product/8043095294026,5-net-pot,"5"" Net Pot",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827729482,Default Title,hmh01323,0870883008284,1.01,,0.5,USD,16,16,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":16}]"
gid://shopify/Product/8043095326794,5-8-shut-off-barbed-valve-bag-of-10,"5/8"" shut-off barbed valve (bag of 10)",ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665827762250,Default Title,hmh00830,0793094041683,4.61,,2.36,USD,21,21,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":21}]"
gid://shopify/Product/8043096408138,6-ft-rail-only,6 ft Rail only,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665833791562,Default Title,hmh00901,0816731011273,14.99,,6.99,USD,7,7,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":7}]"
gid://shopify/Product/8043096440906,6-can-filter-flange,"6"" CAN Filter Flange",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665833824330,Default Title,hmh00724,0840470001028,14.12,,8.66,USD,8,8,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":8}]"
gid://shopify/Product/8043096473674,6-in-bucket-basket,6 in. Bucket Basket,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665833922634,Default Title,hmh00831,,4.29,,1.0,USD,24,24,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":24}]"
gid://shopify/Product/8043096506442,6-in-hose-clamps,6 in. hose clamps,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665833889866,Default Title,hmh00804,0847127001653,10.70,,5.59,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043096539210,8-in-hose-clamps,8 in. hose clamps,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665833857098,Default Title,hmh00805,0847127001660,11.68,,6.43,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043096571978,6-in-backdraft-damper,6 in. Backdraft Damper,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834020938,Default Title,hmh00783,0840470004029,19.55,,12.0,USD,8,8,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":8}]"
gid://shopify/Product/8043096604746,6-in-site-plug-case-of-10,6 in. Site Plug (case of 10),DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834152010,Default Title,hmh00847,0793094066235,3.12,,1.6,USD,214,214,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":214}]"
gid://shopify/Product/8043096637514,6-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"6 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834184778,Default Title,hmh00519,6911117777465,136.80,139.95,56.96,USD,8,8,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":8}]"
gid://shopify/Product/8043096670282,8-in-backdraft-damper,8 in. Backdraft Damper,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665833988170,Default Title,hmh00784,0628507200046,36.12,,22.0,USD,7,7,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":7}]"
gid://shopify/Product/8043096703050,6-in-x-25-ft-flexible-duct-w-2-clamps-included,6 in. x 25 ft flexible duct W/ 2 clamps included,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834086474,Default Title,hmh00799,111111111111111111,66.64,,40.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043096735818,8-in-cool-tube-with-reflector-socket-w-15-ft-cord-24-long,"8 in. Cool Tube with reflector socket w/ 15 ft cord - 24"" long",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834119242,Default Title,hmh00518,0691111147403,156.35,149.95,80.71,USD,13,13,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":13}]"
gid://shopify/Product/8043096768586,6-flange,"6"" Flange",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834250314,Default Title,hmh00740,0840470001028,14.12,,8.66,USD,8,8,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":8}]"
gid://shopify/Product/8043096801354,50-ft-diamond-silver-white-film,50 ft. Diamond Silver White Film,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665833955402,Default Title,hmh01540,0696859061455,158.36,162.00,95.0,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043096834122,6-in-net-pot-case-of-50,6 in. Net-Pot (case of 50),DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834315850,Default Title,hmh00843,0817593020731,5.28,,2.34,USD,198,198,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":198}]"
gid://shopify/Product/8043096866890,8-pack-of-badboy-ho-t-5-4-ft-triphosphor-bloom-2,8 Pack of BadBoy HO T-5 4 ft Triphosphor Bloom,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834053706,Default Title,hmh01731,0653703304144,9.25,,5.0,USD,12,12,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":12}]"
gid://shopify/Product/8043096899658,8-max-fan-675-cfm,"8"" Max-Fan, 675 CFM",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834348618,Default Title,hmh00806,0840470002210,239.54,286.65,147.0,USD,4,4,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":4}]"
gid://shopify/Product/8043096932426,8oz-electrode-storage-solution,8oz electrode storage solution,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834217546,Default Title,hmh00967,0793094015516,7.37,,3.77,USD,14,14,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":14}]"
gid://shopify/Product/8043096965194,6-mesh-basket,"6"" Mesh Basket",DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834283082,Default Title,hmh00836,,4.29,,1.0,USD,24,24,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":24}]"
gid://shopify/Product/8043096997962,ac-infinity-controller-ai-environmental-controller,AC Infinity/CONTROLLER AI+ Environmental Controller,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834381386,Default Title,,,120.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097030730,8-oz-twin-pack-electrode-cleaning-solution-a-b,8 oz twin pack electrode cleaning solution #A & #B,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834414154,Default Title,hmh00966,0793094015516,7.37,,3.77,USD,14,14,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":14}]"
gid://shopify/Product/8043097063498,8-in-x-25-ft-flexible-duct-w-2-clamps-included,8 in. x 25 ft flexible duct w / 2 clamps included,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834446922,Default Title,hmh00800,111111111111111111,66.64,,40.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097096266,bcuzz-hydro-b-5l,B'Cuzz Hydro B 5L,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665834479690,Default Title,hmh00266,121132446357485786,89.95,,50.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097751626,accurate-ph-4-w-remote-probe-2,Accurate pH 4 w/remote probe,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837068362,Default Title,hmh01597,987987987987987,34.95,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097784394,autumn-2-5-gallon,Autumn 2.5 Gallon,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837101130,Default Title,hmh01473,0860007760853,425.00,,425.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097817162,autumn-quart,Autumn Quart,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837133898,Default Title,hmh01471,0892753002628,58.45,,35.0,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097849930,aphrodites-extraction-quart,Aphrodite's Extraction Quart,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837199434,Default Title,hmh01372,0812863010382,22.58,,11.0,USD,8,8,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":8}]"
gid://shopify/Product/8043097882698,aphrodites-extraction-gallon,Aphrodite's Extraction Gallon,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837166666,Default Title,hmh01373,0812863010399,61.58,,30.0,USD,3,3,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":3}]"
gid://shopify/Product/8043097915466,bcuzz-bio-nrg-flavor-c-1l,B'Cuzz BIO-NRG Flavor-C 1L,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837264970,Default Title,hmh00259,0666884701732,16.32,,8.35,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097948234,ac-wsa20-b-automatic-water-sprayer-2-liter,"AC-WSA20-B Automatic Water Sprayer, 2-Liter",ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837232202,Default Title,,,29.99,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043097981002,b-52-vitamin-1-lt,B-52 Vitamin (1 lt),ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837330506,Default Title,hmh01021,0845268000016,49.98,,28.44,USD,30,30,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":30}]"
gid://shopify/Product/8043098013770,bcuzz-bio-nrg-flavor-c-5l,B'Cuzz BIO-NRG Flavor-C 5L,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837396042,Default Title,hmh00260,0666884701732,16.32,,8.35,USD,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098046538,athena-cleanse,Athena Cleanse,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837363274,Default Title,,,70.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098079306,bcuzz-bio-nrg-growth-c-1l,B'Cuzz BIO-NRG Growth-C 1L,DRAFT,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837297738,Default Title,hmh00261,131313476879809,16.32,,8.8,USD,6,6,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":6}]"
gid://shopify/Product/8043098112074,athena-pro-core-10-lb,Athena Pro Core 10 lb.,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837494346,Default Title,,,79.00,110.00,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098144842,athena-cuts-rooting-gel-compound-14oz,Athena Cuts Rooting Gel Compound - 14oz,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837527114,Default Title,,,72.00,75.99,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098177610,athena-ipm-32-oz,Athena IPM 32 oz.,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837428810,Default Title,,,65.00,75.00,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098210378,air-tight-6-a-c-w-15-socket-set,Air Tight 6 A/C - w/15' Socket Set,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837461578,Default Title,hmh01201,0691111464623,155.42,154.00,104.99,USD,2,2,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":2}]"
gid://shopify/Product/8043098243146,athena-camg-2,Athena CaMg,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837625418,Default Title,,,45.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098275914,alienz-auto-feminised-alienz-x-watermelon-auto-5-seed,AlienZ Auto (Feminised) Alienz x Watermelon Auto 5 Seed,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837592650,Default Title,,,66.00,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098308682,aquaspinners-2,AquaSpinners,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837559882,Default Title,hmh01200,,1.15,,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
gid://shopify/Product/8043098341450,agrowlyte-stop-pm-5-gallon,Agrowlyte Stop PM 5 Gallon,ACTIVE,H Moon Hydro,simple,gid://shopify/ProductVariant/42665837690954,Default Title,,,169.00,199.00,,,0,0,"[{""location_id_suffix"":""75941806154"",""location_name"":""Shop location"",""available"":0}]"
