Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,Gift Card,Status
1-4-tee-connector,"1/4"" Tee Connector","1/4"" Tee Connector",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-68A436,0,shopify,1034,deny,manual,1.99,0,TRUE,TRUE,,,,"1/4"" Tee Connector","1/4"" Tee Connector | H Moon Hydro","Shop 1/4"" Tee Connector by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
2-7-pump-pre-filter,2-7 Pump Pre-Filter,2-7 Pump Pre-Filter,Pondmaster,,Irrigation,"category:irrigation, category:catalog_index, brand:Pondmaster",TRUE,Title,Default Title,,,,,HMH-IRR-C7EC1E,0,shopify,4,deny,manual,9.47,0,TRUE,TRUE,,,,2-7 Pump Pre-Filter,2-7 Pump Pre-Filter | H Moon Hydro,Shop 2-7 Pump Pre-Filter by Pondmaster at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-2-elbow-connector,"1/2"" Elbow Connector","1/2"" Elbow Connector",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-6F1565,0,shopify,145,deny,manual,3.29,0.79,TRUE,TRUE,,,,"1/2"" Elbow Connector","1/2"" Elbow Connector | H Moon Hydro","Shop 1/2"" Elbow Connector by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
air-pump-4-1-4-air-line-connections,"Air Pump (4) 1/4"" Air Line Connections","Air Pump (4) 1/4"" Air Line Connections",General Hydroponics,,Irrigation,"category:irrigation, category:catalog_index, brand:General Hydroponics",TRUE,Title,Default Title,,,,,HMH-IRR-362538,0,shopify,2,deny,manual,115,0,TRUE,TRUE,,,,"Air Pump (4) 1/4"" Air Line Connections","Air Pump (4) 1/4"" Air Line Connections | H Moon Hydro","Shop Air Pump (4) 1/4"" Air Line Connections by General Hydroponics at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
1-2-tee-connector,"1/2"" Tee Connector","1/2"" Tee Connector",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-E602B9,0,shopify,106,deny,manual,3.29,0.79,TRUE,TRUE,,,,"1/2"" Tee Connector","1/2"" Tee Connector | H Moon Hydro","Shop 1/2"" Tee Connector by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
250-gph-magnetic-driven-pump,250 GPH Magnetic Driven Pump,250 GPH Magnetic Driven Pump,Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-1ECDB1,0,shopify,5,deny,manual,71.68,0,TRUE,TRUE,,,,250 GPH Magnetic Driven Pump,250 GPH Magnetic Driven Pump | H Moon Hydro,Shop 250 GPH Magnetic Driven Pump by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
6-5-x9-submersible-pump-filter-bag,"6.5""x9"" Submersible Pump Filter Bag","6.5""x9"" Submersible Pump Filter Bag",EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-8CBDEA,0,shopify,2,deny,manual,9.58,0,TRUE,TRUE,,,,"6.5""x9"" Submersible Pump Filter Bag","6.5""x9"" Submersible Pump Filter Bag | H Moon Hydro","Shop 6.5""x9"" Submersible Pump Filter Bag by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
1-2-straight-connector,"1/2"" Straight Connector","1/2"" Straight Connector",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-96FDB5,0,shopify,260,deny,manual,3.29,0.79,TRUE,TRUE,,,,"1/2"" Straight Connector","1/2"" Straight Connector | H Moon Hydro","Shop 1/2"" Straight Connector by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
350-gph-magnetic-driven-pump,350 GPH Magnetic Driven Pump,350 GPH Magnetic Driven Pump,Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-FCC715,0,shopify,1,deny,manual,73.29,0,TRUE,TRUE,,,,350 GPH Magnetic Driven Pump,350 GPH Magnetic Driven Pump | H Moon Hydro,Shop 350 GPH Magnetic Driven Pump by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
10-x12-5-submersible-pump-filter-bag,"10""x12.5"" Submersible Pump Filter Bag","10""x12.5"" Submersible Pump Filter Bag",EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-1223DA,0,shopify,9,deny,manual,11.24,0,TRUE,TRUE,,,,"10""x12.5"" Submersible Pump Filter Bag","10""x12.5"" Submersible Pump Filter Bag | H Moon Hydro","Shop 10""x12.5"" Submersible Pump Filter Bag by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
1-2-rubber-grommet,"1/2"" Rubber Grommet","1/2"" Rubber Grommet",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-DC90F6,0,shopify,332,deny,manual,0.87,0.89,TRUE,TRUE,,,,"1/2"" Rubber Grommet","1/2"" Rubber Grommet | H Moon Hydro","Shop 1/2"" Rubber Grommet by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
700-gph-magnetic-driven-pump,700 GPH Magnetic Driven Pump,700 GPH Magnetic Driven Pump,Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-37F602,0,shopify,0,deny,manual,102.14,0,TRUE,TRUE,,,,700 GPH Magnetic Driven Pump,700 GPH Magnetic Driven Pump | H Moon Hydro,Shop 700 GPH Magnetic Driven Pump by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-rubber-grommet,"1"" Rubber Grommet","1"" Rubber Grommet",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-D0E8FE,0,shopify,14,deny,manual,1.95,0,TRUE,TRUE,,,,"1"" Rubber Grommet","1"" Rubber Grommet | H Moon Hydro","Shop 1"" Rubber Grommet by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
1-1-4-rubber-grommet,"1 1/4"" Rubber Grommet","1 1/4"" Rubber Grommet",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-BFEAF0,0,shopify,16,deny,manual,2.44,0,TRUE,TRUE,,,,"1 1/4"" Rubber Grommet","1 1/4"" Rubber Grommet | H Moon Hydro","Shop 1 1/4"" Rubber Grommet by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
1-2-blue-tubing-tube-hose,"1/2"" Blue Tubing tube hose","1/2"" Blue Tubing tube hose",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-9B5FE9,0,shopify,249,deny,manual,0.67,0,TRUE,TRUE,,,,"1/2"" Blue Tubing tube hose","1/2"" Blue Tubing tube hose | H Moon Hydro","Shop 1/2"" Blue Tubing tube hose by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
35w-air-pump,35w Air Pump,35w Air Pump,EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-BE8A28,0,shopify,0,deny,manual,59.58,0,TRUE,TRUE,,,,35w Air Pump,35w Air Pump | H Moon Hydro,Shop 35w Air Pump by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-2-black-tubing-tube-hose,"1/2"" Black Tubing tube hose","1/2"" Black Tubing tube hose",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-2AD536,0,shopify,-25,deny,manual,0.67,0,TRUE,TRUE,,,,"1/2"" Black Tubing tube hose","1/2"" Black Tubing tube hose | H Moon Hydro","Shop 1/2"" Black Tubing tube hose by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
80w-air-pump,80w Air Pump,80w Air Pump,EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-4B6186,0,shopify,9,deny,manual,111,0,TRUE,TRUE,,,,80w Air Pump,80w Air Pump | H Moon Hydro,Shop 80w Air Pump by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-4-clear-air-line-tube-hose,"1/4"" Clear Air line tube hose","1/4"" Clear Air line tube hose",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-B82383,0,shopify,314,deny,manual,0.39,0,TRUE,TRUE,,,,"1/4"" Clear Air line tube hose","1/4"" Clear Air line tube hose | H Moon Hydro","Shop 1/4"" Clear Air line tube hose by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
merlin-gp-booster-pump-increases-flow,Merlin GP Booster Pump Increases Flow,Merlin GP Booster Pump Increases Flow,Hydro-Logic,,Irrigation,"category:irrigation, category:catalog_index, brand:Hydro-Logic",TRUE,Title,Default Title,,,,,HMH-IRR-2821D0,0,shopify,0,deny,manual,321.6,0,TRUE,TRUE,,,,Merlin GP Booster Pump Increases Flow,Merlin GP Booster Pump Increases Flow | H Moon Hydro,Shop Merlin GP Booster Pump Increases Flow by Hydro-Logic at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-2-inline-valve,"1/2"" Inline Valve","1/2"" Inline Valve",R&M,,Irrigation,"category:irrigation, category:catalog_index, brand:R&M",TRUE,Title,Default Title,,,,,HMH-IRR-1B7F5F,0,shopify,22,deny,manual,3.18,3.25,TRUE,TRUE,,,,"1/2"" Inline Valve","1/2"" Inline Valve | H Moon Hydro","Shop 1/2"" Inline Valve by R&M at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
booster-pump-for-stealth-100-200,Booster Pump for Stealth 100/200,Booster Pump for Stealth 100/200,Hydro-Logic,,Irrigation,"category:irrigation, category:catalog_index, brand:Hydro-Logic",TRUE,Title,Default Title,,,,,HMH-IRR-82826A,0,shopify,1,deny,manual,184.75,0,TRUE,TRUE,,,,Booster Pump for Stealth 100/200,Booster Pump for Stealth 100/200 | H Moon Hydro,Shop Booster Pump for Stealth 100/200 by Hydro-Logic at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-5qt-pump-mist-sprayer,1.5Qt Pump Mist sprayer,1.5Qt Pump Mist sprayer,Mondi,,Irrigation,"category:irrigation, category:catalog_index, brand:Mondi",TRUE,Title,Default Title,,,,,HMH-IRR-4C797A,0,shopify,23,deny,manual,15.59,0,TRUE,TRUE,,,,1.5Qt Pump Mist sprayer,1.5Qt Pump Mist sprayer | H Moon Hydro,Shop 1.5Qt Pump Mist sprayer by Mondi at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
185-gph-submersible-pump,185 GPH Submersible Pump,185 GPH Submersible Pump,EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-2099F4,0,shopify,-1,deny,manual,20.98,0,TRUE,TRUE,,,,185 GPH Submersible Pump,185 GPH Submersible Pump | H Moon Hydro,Shop 185 GPH Submersible Pump by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
264-gph-submersible-pump,264 GPH Submersible Pump,264 GPH Submersible Pump,EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-C7E3C8,0,shopify,0,deny,manual,21.5,0,TRUE,TRUE,,,,264 GPH Submersible Pump,264 GPH Submersible Pump | H Moon Hydro,Shop 264 GPH Submersible Pump by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
396-gph-submersible-pump,396 GPH Submersible Pump,396 GPH Submersible Pump,EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-47D4F8,0,shopify,12,deny,manual,24.92,0,TRUE,TRUE,,,,396 GPH Submersible Pump,396 GPH Submersible Pump | H Moon Hydro,Shop 396 GPH Submersible Pump by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
crossover-valve-for-propane,Crossover Valve for Propane,Crossover Valve for Propane,Greenair Products,,Irrigation,"category:irrigation, category:catalog_index, brand:Greenair Products",TRUE,Title,Default Title,,,,,HMH-IRR-3AF5E8,0,shopify,0,deny,manual,100.63,0,TRUE,TRUE,,,,Crossover Valve for Propane,Crossover Valve for Propane | H Moon Hydro,Shop Crossover Valve for Propane by Greenair Products at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
3-8-union-connector,"3/8"" Union Connector","3/8"" Union Connector",Hydro-Logic,,Irrigation,"category:irrigation, category:catalog_index, brand:Hydro-Logic",TRUE,Title,Default Title,,,,,1016,0,shopify,2,deny,manual,4.89,0,TRUE,TRUE,,,,"3/8"" Union Connector","3/8"" Union Connector | H Moon Hydro","Shop 3/8"" Union Connector by Hydro-Logic at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
1-4-union-connector-straight-for-stealth-ro-small-boy,"1/4"" Union Connector (straight) for Stealth RO & Small Boy","1/4"" Union Connector (straight) for Stealth RO & Small Boy",Stealth RO,,Irrigation,"category:irrigation, category:catalog_index, brand:Stealth RO",TRUE,Title,Default Title,,,,,HMH-IRR-E52023,0,shopify,2,deny,manual,4.64,0,TRUE,TRUE,,,,"1/4"" Union Connector (straight) for Stealth RO & Small Boy","1/4"" Union Connector (straight) for Stealth RO & Small Boy | H Moon Hydro","Shop 1/4"" Union Connector (straight) for Stealth RO & Small Boy by Stealth RO at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
3-8-black-polyethelin-tubing,3/8 black polyethelin tubing,3/8 black polyethelin tubing,Hydro-Logic,,Irrigation,"category:irrigation, category:catalog_index, brand:Hydro-Logic",TRUE,Title,Default Title,,,,,HMH-IRR-D05C80,0,shopify,6,deny,manual,25.85,0,TRUE,TRUE,,,,3/8 black polyethelin tubing,3/8 black polyethelin tubing | H Moon Hydro,Shop 3/8 black polyethelin tubing by Hydro-Logic at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
1-4-x-3-16-black-tubing-tube-hose,"1/4"" x 3/16"" Black Tubing tube hose","1/4"" x 3/16"" Black Tubing tube hose",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-F941F5,0,shopify,2495,deny,manual,0.39,0,TRUE,TRUE,,,,"1/4"" x 3/16"" Black Tubing tube hose","1/4"" x 3/16"" Black Tubing tube hose | H Moon Hydro","Shop 1/4"" x 3/16"" Black Tubing tube hose by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
1-2-white-tightener-fill-drain-fitting,1/2 (White Tightener) Fill & Drain Fitting,1/2 (White Tightener) Fill & Drain Fitting,Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-04991A,0,shopify,0,deny,manual,2,2.05,TRUE,TRUE,,,,1/2 (White Tightener) Fill & Drain Fitting,1/2 (White Tightener) Fill & Drain Fitting | H Moon Hydro,Shop 1/2 (White Tightener) Fill & Drain Fitting by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
180-degree-sprayer,180 Degree Sprayer,180 Degree Sprayer,Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-7A1930,0,shopify,201,deny,manual,0.77,0,TRUE,TRUE,,,,180 Degree Sprayer,180 Degree Sprayer | H Moon Hydro,Shop 180 Degree Sprayer by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
3-4-straight-connector,"3/4"" Straight Connector","3/4"" Straight Connector",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-F07151,0,shopify,0,deny,manual,0.97,0,TRUE,TRUE,,,,"3/4"" Straight Connector","3/4"" Straight Connector | H Moon Hydro","Shop 3/4"" Straight Connector by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
3-4-elbow-connector,"3/4"" Elbow Connector","3/4"" Elbow Connector",Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-23ED27,0,shopify,0,deny,manual,1.03,0,TRUE,TRUE,,,,"3/4"" Elbow Connector","3/4"" Elbow Connector | H Moon Hydro","Shop 3/4"" Elbow Connector by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
float-valve-3-8-connections-for-tall-boy,"Float Valve 3/8"" Connections for Tall Boy","Float Valve 3/8"" Connections for Tall Boy",Hydro-Logic,,Irrigation,"category:irrigation, category:catalog_index, brand:Hydro-Logic",TRUE,Title,Default Title,,,,,HMH-IRR-8087F8,0,shopify,3,deny,manual,41.95,0,TRUE,TRUE,,,,"Float Valve 3/8"" Connections for Tall Boy","Float Valve 3/8"" Connections for Tall Boy | H Moon Hydro","Shop Float Valve 3/8"" Connections for Tall Boy by Hydro-Logic at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
132-gph-submersible-pump,132 GPH Submersible Pump,132 GPH Submersible Pump,EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-10147A,0,shopify,5,deny,manual,11.23,0,TRUE,TRUE,,,,132 GPH Submersible Pump,132 GPH Submersible Pump | H Moon Hydro,Shop 132 GPH Submersible Pump by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
160-cfm-inline-duct-booster-6-,"160 CFM Inline Duct Booster 6""","160 CFM Inline Duct Booster 6""",EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-E05C33,0,shopify,0,deny,manual,50.78,0,TRUE,TRUE,,,,"160 CFM Inline Duct Booster 6""","160 CFM Inline Duct Booster 6"" | H Moon Hydro","Shop 160 CFM Inline Duct Booster 6"" by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
370-cfm-inline-duct-booster-8-,"370 CFM Inline Duct Booster 8""","370 CFM Inline Duct Booster 8""",EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-E610E7,0,shopify,0,deny,manual,56.65,0,TRUE,TRUE,,,,"370 CFM Inline Duct Booster 8""","370 CFM Inline Duct Booster 8"" | H Moon Hydro","Shop 370 CFM Inline Duct Booster 8"" by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
650-cfm-inline-duct-booster-12-,"650 CFM Inline Duct Booster 12""","650 CFM Inline Duct Booster 12""",EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-9F87B4,0,shopify,2,deny,manual,92.81,0,TRUE,TRUE,,,,"650 CFM Inline Duct Booster 12""","650 CFM Inline Duct Booster 12"" | H Moon Hydro","Shop 650 CFM Inline Duct Booster 12"" by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
co2-tubing-rain-system,co2 tubing rain system,co2 tubing rain system,titan,,Irrigation,"category:irrigation, category:catalog_index, brand:titan",TRUE,Title,Default Title,,,,,HMH-IRR-CC878F,0,shopify,0,deny,manual,12.66,0,TRUE,TRUE,,,,co2 tubing rain system,co2 tubing rain system | H Moon Hydro,Shop co2 tubing rain system by titan at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
submersible-pump-245gph,Submersible Pump 245gph,Submersible Pump 245gph,maxi Jet,,Irrigation,"category:irrigation, category:catalog_index, brand:maxi Jet",TRUE,Title,Default Title,,,,,HMH-IRR-AF2F28,0,shopify,0,deny,manual,53.07,0,TRUE,TRUE,,,,Submersible Pump 245gph,Submersible Pump 245gph | H Moon Hydro,Shop Submersible Pump 245gph by maxi Jet at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
single-outlet-air-pump,single outlet air pump,single outlet air pump,Unknown,,Irrigation,"category:irrigation, category:catalog_index",TRUE,Title,Default Title,,,,,HMH-IRR-75BF57,0,shopify,0,deny,manual,8.99,0,TRUE,TRUE,,,,single outlet air pump,single outlet air pump | H Moon Hydro,Shop single outlet air pump by Unknown at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
16-standing-fan-eco-plus,"16"" Standing fan eco plus","16"" Standing fan eco plus",EcoPlus,,Irrigation,"category:irrigation, category:catalog_index, brand:EcoPlus",TRUE,Title,Default Title,,,,,HMH-IRR-2B32E8,0,shopify,0,deny,manual,44.92,0,TRUE,TRUE,,,,"16"" Standing fan eco plus","16"" Standing fan eco plus | H Moon Hydro","Shop 16"" Standing fan eco plus by EcoPlus at H Moon Hydro. Quality hydroponic supplies for serious growers.",FALSE,active
replacement-monster-ebb-grow-pump,Replacement monster ebb & grow pump,Replacement monster ebb & grow pump,cap,,Irrigation,"category:irrigation, category:catalog_index, brand:cap",TRUE,Title,Default Title,,,,,HMH-IRR-B32C2D,0,shopify,4,deny,manual,34.16,0,TRUE,TRUE,,,,Replacement monster ebb & grow pump,Replacement monster ebb & grow pump | H Moon Hydro,Shop Replacement monster ebb & grow pump by cap at H Moon Hydro. Quality hydroponic supplies for serious growers.,FALSE,active
